episode,action,next_observation,observation,reward,step
165,[[ 0.37007194  0.8829364 ]],[[ 50.           0.06980196]],[[ 50.           0.11254067]],2.1369352478004773,14
165,[[ 1.90303134  1.51909403]],[[ 50.           0.09859726]],[[ 50.           0.06980196]],-1.599738801350524,15
165,[[ 0.57735695  1.76272447]],[[ 50.   0.]],[[ 50.           0.09859726]],4.929863144708898,16
165,[[ 0.52859779  0.67856101]],[[ 100.    0.]],[[ 50.   0.]],-0.0,17
165,[[ 0.34792917  0.68782472]],[[ 100.    0.]],[[ 100.    0.]],-0.0,18
165,[[ 1.65579645  1.25661926]],[[  1.00000000e+02   2.99382889e-02]],[[ 100.    0.]],-3.3264765395898674,19
165,[[ 1.07624115  0.15001906]],[[  1.00000000e+02   9.94049457e-02]],[[  1.00000000e+02   2.99382889e-02]],-7.718517423976899,20
165,[[ 1.76884607  1.32540464]],[[ 100.            0.13266305]],[[  1.00000000e+02   9.94049457e-02]],-3.6953452979392427,21
165,[[ 0.65444257  0.7979977 ]],[[-50.           0.12070013]],[[ 100.            0.13266305]],1.1962927229667852,22
165,[[ 1.93796713  1.26570925]],[[-50.           0.17111947]],[[-50.           0.12070013]],2.801074485330017,23
165,[[ 1.35831663  0.90529843]],[[-50.           0.20509583]],[[-50.           0.17111947]],1.8875758382210395,24
165,[[ 1.10586527  0.85103638]],[[-50.         0.224208]],[[-50.           0.20509583]],1.0617870459386378,25
165,[[ 0.07126858  1.4575494 ]],[[ 50.          0.1086846]],[[-50.         0.224208]],-5.776170116624962,26
165,[[ 0.71896594  0.43255962]],[[ 50.           0.13016507]],[[ 50.          0.1086846]],-1.1933596607034378,27
165,[[ 1.59120428  1.92244287]],[[ 50.           0.10256185]],[[ 50.           0.13016507]],1.3801607904732782,28
165,[[ 0.62825866  0.98390311]],[[ 50.           0.07292482]],[[ 50.           0.10256185]],1.4818518907275653,29
165,[[ 0.26950759  0.67943323]],[[  1.00000000e+02   3.87643466e-02]],[[ 50.           0.07292482]],1.7080235079562733,30
165,[[ 0.56960921  0.91804723]],[[  1.00000000e+02   9.72784470e-03]],[[  1.00000000e+02   3.87643466e-02]],2.9036501850431273,31
165,[[ 0.78076822  1.31562807]],[[ 100.    0.]],[[  1.00000000e+02   9.72784470e-03]],0.9727844701289768,32
165,[[ 1.11843713  1.84999637]],[[ 100.    0.]],[[ 100.    0.]],-0.0,33
165,[[ 0.39603     1.41937501]],[[ 100.    0.]],[[ 100.    0.]],-0.0,34
165,[[ 0.72104844  1.63419246]],[[-50.   0.]],[[ 100.    0.]],-0.0,35
165,[[ 0.10311606  0.90672975]],[[-50.   0.]],[[-50.   0.]],0.0,36
165,[[ 1.8408688   1.55921546]],[[ -5.00000000e+01   2.11240002e-02]],[[-50.   0.]],1.173555567861976,37
165,[[ 1.2241823  0.0776489]],[[-50.           0.10711401]],[[ -5.00000000e+01   2.11240002e-02]],4.777222527650215,38
165,[[ 1.48206835  0.29883276]],[[ 50.           0.19585668]],[[-50.           0.10711401]],4.930148296230472,39
165,[[ 0.86137699  0.67097217]],[[ 50.           0.21013704]],[[ 50.           0.19585668]],-0.7933534122868471,40
165,[[ 1.44347421  0.34980738]],[[ 50.           0.29216205]],[[ 50.           0.21013704]],-4.556945132232307,41
165,[[ 0.06630584  1.80743208]],[[ 50.          0.1470682]],[[ 50.           0.29216205]],7.254692647876341,42
165,[[ 0.10067088  1.56541538]],[[  1.00000000e+02   2.50061543e-02]],[[ 50.          0.1470682]],6.103102078162905,43
165,[[ 0.10750561  0.24209274]],[[  1.00000000e+02   1.37905598e-02]],[[  1.00000000e+02   2.50061543e-02]],1.121559448313264,44
165,[[ 1.02567342  1.47194968]],[[ 100.    0.]],[[  1.00000000e+02   1.37905598e-02]],1.3790559848795167,45
165,[[ 1.34065726  1.7960047 ]],[[ 100.    0.]],[[ 100.    0.]],-0.0,46
165,[[ 1.68291051  0.94739317]],Terminal,[[ 100.    0.]],-6.12931110489448,47
166,[[ 0.86768422  1.51623896]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
166,[[ 0.39279066  0.10222033]],[[  5.00000000e+01   2.17927746e-02]],[[ 50.   0.]],-1.2107096982618868,1
166,[[ 0.45167576  1.48065961]],[[ 50.   0.]],[[  5.00000000e+01   2.17927746e-02]],1.089638728435698,2
166,[[ 1.58762742  0.09514379]],[[ 50.           0.11193627]],[[ 50.   0.]],-6.218681750896153,3
166,[[ 1.54821352  1.4858182 ]],[[ 100.            0.11661592]],[[ 50.           0.11193627]],-0.25998049540657886,4
166,[[ 1.45177919  0.73871598]],[[ 100.            0.17009566]],[[ 100.            0.11661592]],-5.942193456825166,5
166,[[ 0.79693187  0.93513542]],[[ 100.           0.1585787]],[[ 100.            0.17009566]],1.1516962534647872,6
166,[[ 0.99412177  0.37780848]],[[ 100.           0.2048022]],[[ 100.           0.1585787]],-5.135944093959943,7
166,[[ 1.93013492  1.4570951 ]],[[ 100.            0.24028018]],[[ 100.           0.2048022]],-3.9419985011492518,8
166,[[ 0.5502023   1.48895047]],[[-50.           0.16205117]],[[ 100.            0.24028018]],7.8229013931778555,9
166,[[ 1.80338881  1.78333664]],[[-50.           0.16355508]],[[-50.           0.16205117]],0.08355072640419264,10
166,[[ 1.32003957  0.57126682]],[[-50.           0.21971304]],[[-50.           0.16355508]],3.1198864846846184,11
166,[[ 0.02173087  0.64672115]],[[-50.           0.16763051]],[[-50.           0.21971304]],-2.6041261823255697,12
166,[[ 0.09591964  0.25523406]],[[ 50.           0.15435431]],[[-50.           0.16763051]],-0.6638100628008986,13
166,[[ 1.79214405  1.17084441]],[[ 50.           0.20095179]],[[ 50.           0.15435431]],-2.588748465415443,14
166,[[ 0.16406136  0.58816816]],[[ 50.           0.16560955]],[[ 50.           0.20095179]],1.7671116591910396,15
166,[[ 1.72695223  0.67701267]],[[ 50.           0.24435502]],[[ 50.           0.16560955]],-4.374748147500701,16
166,[[ 1.96924664  1.57280899]],[[ 100.            0.27408784]],[[ 50.           0.24435502]],-1.651823534891371,17
166,[[ 0.30189568  1.86299966]],[[ 100.            0.14399584]],[[ 100.            0.27408784]],13.009199843895722,18
166,[[ 1.41545107  0.28300887]],[[ 100.            0.22892901]],[[ 100.            0.14399584]],-9.437018324716943,19
166,[[ 0.15276299  0.74574738]],[[ 100.            0.17951364]],[[ 100.            0.22892901]],4.941536600122751,20
166,[[ 1.64276337  0.78323012]],[[ 100.            0.24397864]],[[ 100.            0.17951364]],-7.162777105178672,21
166,[[ 0.0736825   0.19244012]],[[-50.           0.23408217]],[[ 100.            0.24397864]],0.9896468320417212,22
166,[[ 0.60915575  0.24599174]],[[-50.           0.26131947]],[[-50.           0.23408217]],1.5131833818952862,23
166,[[ 0.647465    0.66762606]],[[-50.           0.25963938]],[[-50.           0.26131947]],-0.08400442274581754,24
166,[[ 1.05907418  0.00708662]],[[-50.           0.33853845]],[[-50.           0.25963938]],4.383281516747267,25
166,[[ 0.88396546  0.84629157]],[[ 50.           0.34136399]],[[-50.           0.33853845]],0.15697455395458637,26
166,[[ 0.35103455  0.30570651]],[[ 50.           0.34476359]],[[ 50.           0.34136399]],-0.1888668049989939,27
166,[[ 0.54110204  1.83631795]],[[ 50.           0.23682893]],[[ 50.           0.34476359]],5.396732951603111,28
166,[[ 0.14229995  0.32940622]],[[ 50.           0.22123675]],[[ 50.           0.23682893]],0.7796094313953977,29
166,[[ 0.24695753  0.29378589]],[[ 100.            0.21733438]],[[ 50.           0.22123675]],0.19511816740710175,30
166,[[ 1.83081989  1.14916119]],[[ 100.            0.26845878]],[[ 100.            0.21733438]],-5.680489188193177,31
166,[[ 1.15637032  1.77379903]],[[ 100.            0.21700639]],[[ 100.            0.26845878]],5.145239238587934,32
166,[[ 0.81535575  0.40308705]],[[ 100.            0.24792655]],[[ 100.            0.21700639]],-3.435572556762051,33
166,[[ 1.76389181  1.50532957]],[[ 100.            0.26731871]],[[ 100.            0.24792655]],-2.154685293299094,34
166,[[ 1.08310205  1.97029674]],[[-50.           0.19338582]],[[ 100.            0.26731871]],7.3932890791952035,35
166,[[ 0.25725486  0.1547262 ]],[[-50.           0.20107547]],[[-50.           0.19338582]],0.4272027909263121,36
166,[[ 0.91297313  1.01291283]],[[-50.           0.19274716]],[[-50.           0.20107547]],-0.4164153941237189,37
166,[[ 1.93898842  1.46169399]],[[-50.           0.22854425]],[[-50.           0.19274716]],1.9887267980223986,38
166,[[ 0.68446434  1.56127582]],[[ 50.           0.15547662]],[[-50.           0.22854425]],-3.6533812034756306,39
166,[[ 0.32344934  1.4027804 ]],[[ 50.           0.06553237]],[[ 50.           0.15547662]],4.4972127179387895,40
166,[[ 1.58887888  0.9324867 ]],[[ 50.           0.11476178]],[[ 50.           0.06553237]],-2.734967421409061,41
166,[[ 0.32437472  0.35912444]],[[ 50.           0.11186597]],[[ 50.           0.11476178]],0.1447905157344699,42
166,[[ 0.72915348  1.48462114]],[[  1.00000000e+02   4.89103339e-02]],[[ 50.           0.11186597]],3.1477818936282675,43
166,[[ 0.43059239  0.05557377]],[[  1.00000000e+02   7.70367299e-02]],[[  1.00000000e+02   4.89103339e-02]],-3.1251551091196204,44
166,[[ 0.80969382  0.62600898]],[[  1.00000000e+02   9.08130936e-02]],[[  1.00000000e+02   7.70367299e-02]],-1.530707075973732,45
166,[[ 0.97055034  1.98549571]],[[  1.00000000e+02   6.23431274e-03]],[[  1.00000000e+02   9.08130936e-02]],8.457878086980177,46
166,[[ 0.68484124  0.97930903]],Terminal,[[  1.00000000e+02   6.23431274e-03]],0.6234312741294379,47
167,[[ 1.88095822  1.44273849]],[[  5.00000000e+01   3.28664795e-02]],[[ 50.   0.]],-1.8259155269073486,0
167,[[ 1.05361934  0.85717449]],[[  5.00000000e+01   4.75998433e-02]],[[  5.00000000e+01   3.28664795e-02]],-0.8185202127942693,1
167,[[ 0.59210308  1.52451636]],[[ 50.   0.]],[[  5.00000000e+01   4.75998433e-02]],2.379992165731456,2
167,[[ 0.74511896  0.32205058]],[[  5.00000000e+01   3.17301283e-02]],[[ 50.   0.]],-1.7627849041976302,3
167,[[ 1.13345011  0.82543547]],[[  1.00000000e+02   5.48312268e-02]],[[  5.00000000e+01   3.17301283e-02]],-1.2833943618023416,4
167,[[ 0.53753033  1.42576225]],[[ 100.    0.]],[[  1.00000000e+02   5.48312268e-02]],5.4831226787999485,5
167,[[ 1.34250031  0.43789434]],[[  1.00000000e+02   6.78454479e-02]],[[ 100.    0.]],-7.53838309475041,6
167,[[ 0.2998908   1.31132221]],[[ 100.    0.]],[[  1.00000000e+02   6.78454479e-02]],6.784544785275369,7
167,[[ 1.47482129  0.93877449]],[[  1.00000000e+02   4.02035101e-02]],[[ 100.    0.]],-4.467056675070485,8
167,[[ 0.10665742  0.57356202]],[[ -5.00000000e+01   1.29479347e-03]],[[  1.00000000e+02   4.02035101e-02]],3.890871660906745,9
167,[[ 0.17269966  1.89524399]],[[-50.   0.]],[[ -5.00000000e+01   1.29479347e-03]],-0.06473967332834597,10
167,[[ 1.80788353  1.77091462]],[[ -5.00000000e+01   2.77266783e-03]],[[-50.   0.]],0.15403710178466162,11
167,[[ 0.16272375  1.1897306 ]],[[-50.   0.]],[[ -5.00000000e+01   2.77266783e-03]],-0.13863339160619548,12
167,[[ 1.51079372  1.2790705 ]],[[  5.00000000e+01   1.73792415e-02]],[[-50.   0.]],0.9655134181360816,13
167,[[ 0.24923     0.99307612]],[[ 50.   0.]],[[  5.00000000e+01   1.73792415e-02]],0.8689620763224736,14
167,[[ 1.23546796  0.002692  ]],[[ 50.          0.0924582]],[[ 50.   0.]],-5.136566477019256,15
167,[[ 0.67045677  0.39327563]],[[ 50.           0.11324678]],[[ 50.          0.0924582]],-1.1549214084057728,16
167,[[ 0.50538284  1.30313804]],[[  1.00000000e+02   4.67671821e-02]],[[ 50.           0.11324678]],3.3239799913463894,17
167,[[ 0.56794575  0.98851003]],[[  1.00000000e+02   1.17201584e-02]],[[  1.00000000e+02   4.67671821e-02]],3.5047023715687207,18
167,[[ 0.78478001  0.98224531]],[[ 100.    0.]],[[  1.00000000e+02   1.17201584e-02]],1.1720158395035534,19
167,[[ 1.97348261  1.49505614]],[[  1.00000000e+02   3.58819850e-02]],[[ 100.    0.]],-3.9868872242656064,20
167,[[ 0.89836013  1.17118175]],[[  1.00000000e+02   1.31468495e-02]],[[  1.00000000e+02   3.58819850e-02]],2.2735135495792185,21
167,[[ 0.12995476  1.87393525]],[[ -5.00000000e+01   1.73472348e-18]],[[  1.00000000e+02   1.31468495e-02]],1.3146849522598267,22
167,[[ 0.46279747  0.15479513]],[[ -5.00000000e+01   2.31001755e-02]],[[ -5.00000000e+01   1.73472348e-18]],1.2833430848421932,23
167,[[ 1.16742298  0.6336159 ]],[[-50.           0.06313571]],[[ -5.00000000e+01   2.31001755e-02]],2.2241961620151613,24
167,[[ 1.49826166  1.92561486]],[[ -5.00000000e+01   2.75229399e-02]],[[-50.           0.06313571]],-1.7806383270585713,25
167,[[ 0.37227129  1.78767703]],[[  5.00000000e+01  -3.46944695e-18]],[[ -5.00000000e+01   2.75229399e-02]],-1.3761469951130483,26
167,[[ 0.21043623  1.29689382]],[[  5.00000000e+01  -3.46944695e-19]],[[  5.00000000e+01  -3.46944695e-18]],-1.734723475976807e-16,27
167,[[ 1.6919068   0.91248058]],[[ 50.           0.05845697]],[[  5.00000000e+01  -3.46944695e-19]],-3.247609269187468,28
167,[[ 1.14263592  0.16157789]],[[ 50.           0.13203632]],[[ 50.           0.05845697]],-4.08774179324033,29
167,[[ 1.18644686  1.96352613]],[[  1.00000000e+02   6.72797131e-02]],[[ 50.           0.13203632]],3.2378303002752706,30
167,[[ 0.69817639  0.78351841]],[[  1.00000000e+02   6.01678782e-02]],[[  1.00000000e+02   6.72797131e-02]],0.7111834950506379,31
167,[[ 1.72892786  1.15095399]],[[ 100.            0.10351592]],[[  1.00000000e+02   6.01678782e-02]],-4.816448859058274,32
167,[[ 0.02748219  0.19584797]],[[  1.00000000e+02   8.94854366e-02]],[[ 100.            0.10351592]],1.403048126526342,33
167,[[ 1.18986878  1.4843732 ]],[[  1.00000000e+02   6.49434013e-02]],[[  1.00000000e+02   8.94854366e-02]],2.454203529992645,34
167,[[ 0.58343469  1.13713497]],[[ -5.00000000e+01   1.88017113e-02]],[[  1.00000000e+02   6.49434013e-02]],4.614169003916629,35
167,[[ 0.88836707  0.71958837]],[[ -5.00000000e+01   3.14601136e-02]],[[ -5.00000000e+01   1.88017113e-02]],0.7032445711298851,36
167,[[ 0.77284687  0.42564871]],[[-50.           0.05749998]],[[ -5.00000000e+01   3.14601136e-02]],1.44665900186427,37
167,[[ 1.56613545  0.53023704]],[[-50.           0.13519236]],[[-50.           0.05749998]],4.316243388757581,38
167,[[ 1.96223269  0.3280717 ]],[[ 50.           0.25775443]],[[-50.           0.13519236]],6.809004120289173,39
167,[[ 0.8267426   0.19661223]],[[ 50.           0.30501421]],[[ 50.           0.25775443]],-2.625543217987375,40
167,[[ 0.85456641  1.85692592]],[[ 50.           0.22148425]],[[ 50.           0.30501421]],4.176497926775896,41
167,[[ 1.53947034  0.62014876]],[[ 50.           0.29043337]],[[ 50.           0.22148425]],-3.8305065682682744,42
167,[[ 0.07374648  1.09316478]],[[ 100.            0.20548184]],[[ 50.           0.29043337]],4.2475762161623045,43
167,[[ 0.95928871  1.66796209]],[[ 100.            0.14642573]],[[ 100.            0.20548184]],5.905611495821714,44
167,[[ 0.79575129  0.07652806]],[[ 100.            0.20036747]],[[ 100.            0.14642573]],-5.99352696968225,45
167,[[ 1.54023648  0.83450645]],[[ 100.            0.25329722]],[[ 100.            0.20036747]],-5.881083511999738,46
167,[[ 1.33679133  1.5669899 ]],Terminal,[[ 100.            0.25329722]],1.9183213754353639,47
168,[[ 1.95075901  0.5830527 ]],[[ 50.           0.10257797]],[[ 50.   0.]],-5.698776268008941,0
168,[[ 1.49673651  1.51151683]],[[ 50.           0.10134628]],[[ 50.           0.10257797]],0.06158464336505423,1
168,[[ 1.14225255  1.83348763]],[[  5.00000000e+01   4.37433563e-02]],[[ 50.           0.10134628]],2.880146182306185,2
168,[[ 1.87445174  0.84537376]],[[ 50.          0.1209242]],[[  5.00000000e+01   4.37433563e-02]],-4.2878249213160196,3
168,[[ 1.47990047  0.44676939]],[[ 100.            0.19840904]],[[ 50.          0.1209242]],-4.304712838853533,4
168,[[ 1.02375868  0.30415139]],[[ 100.            0.25237958]],[[ 100.            0.19840904]],-5.996727422168135,5
168,[[ 0.54121488  0.42123326]],[[ 100.           0.2613782]],[[ 100.            0.25237958]],-0.9998468246053382,6
168,[[ 1.13042544  1.01369731]],[[ 100.            0.27013281]],[[ 100.           0.2613782]],-0.97273445783152,7
168,[[ 0.67147121  1.52385814]],[[ 100.            0.19910057]],[[ 100.            0.27013281]],7.1032243785755735,8
168,[[ 1.69345911  1.93434586]],[[-50.           0.17902667]],[[ 100.            0.19910057]],2.007389649734767,9
168,[[ 0.15526258  0.41788813]],[[-50.           0.15714121]],[[-50.           0.17902667]],-1.0942731445253457,10
168,[[ 1.04418122  0.14793852]],[[-50.           0.22435941]],[[-50.           0.15714121]],3.734344563337988,11
168,[[ 0.82927602  0.04931088]],[[-50.          0.2828568]],[[-50.           0.22435941]],3.2498547463283276,12
168,[[ 1.31030262  1.82473923]],[[ 50.           0.23998708]],[[-50.          0.2828568]],-2.143485862136253,13
168,[[ 0.2367216   1.84534187]],[[ 50.           0.10593539]],[[ 50.           0.23998708]],6.702584453709133,14
168,[[ 0.44911736  1.65896752]],[[  5.00000000e+01   5.11454627e-03]],[[ 50.           0.10593539]],5.041042307441779,15
168,[[ 1.38848093  0.71664449]],[[ 50.           0.05550228]],[[  5.00000000e+01   5.11454627e-03]],-2.7993184756374707,16
168,[[ 0.63913699  0.76442365]],[[  1.00000000e+02   4.50617240e-02]],[[ 50.           0.05550228]],0.5220277422320969,17
168,[[ 1.54650726  0.70725337]],[[ 100.            0.10800577]],[[  1.00000000e+02   4.50617240e-02]],-6.993782402251897,18
168,[[ 1.84392889  1.30360554]],[[ 100.            0.14853002]],[[ 100.            0.10800577]],-4.502694566756177,19
168,[[ 1.98100464  1.05460507]],[[ 100.            0.21800998]],[[ 100.            0.14853002]],-7.719996424571218,20
168,[[ 0.01774086  1.59666734]],[[  1.00000000e+02   8.64327778e-02]],[[ 100.            0.21800998]],13.157720671996053,21
168,[[ 0.54376401  0.31660961]],[[-50.           0.10346936]],[[  1.00000000e+02   8.64327778e-02]],-1.8929533622429884,22
168,[[ 0.34703325  1.52177972]],[[ -5.00000000e+01   5.57381887e-03]],[[-50.           0.10346936]],-4.894776960099909,23
168,[[ 0.52984272  0.27462245]],[[ -5.00000000e+01   2.47153390e-02]],[[ -5.00000000e+01   5.57381887e-03]],1.0634177846207662,24
168,[[ 0.54900393  1.01204416]],[[ -5.00000000e+01  -3.46944695e-18]],[[ -5.00000000e+01   2.47153390e-02]],-1.23576694951606,25
168,[[ 0.41639065  0.30479421]],[[  5.00000000e+01   8.36973276e-03]],[[ -5.00000000e+01  -3.46944695e-18]],0.46498515329837786,26
168,[[ 1.46952333  0.67285235]],[[ 50.           0.06812006]],[[  5.00000000e+01   8.36973276e-03]],-3.319462405085341,27
168,[[ 1.82026437  0.59629721]],[[ 50.           0.15991759]],[[ 50.           0.06812006]],-5.099863200205698,28
168,[[ 0.90237672  1.09745376]],[[ 50.           0.14366117]],[[ 50.           0.15991759]],0.8128209980127241,29
168,[[ 0.60163762  0.21265105]],[[ 100.            0.17283517]],[[ 50.           0.14366117]],-1.620777396845706,30
168,[[ 1.74411834  1.52640977]],[[ 100.            0.18916331]],[[ 100.            0.17283517]],-1.814238057080761,31
168,[[ 1.09718162  1.13754973]],[[ 100.           0.1857993]],[[ 100.            0.18916331]],0.3364009115386757,32
168,[[ 0.99832888  1.63205607]],[[ 100.           0.1329887]],[[ 100.           0.1857993]],5.281059903451283,33
168,[[ 1.49011822  0.74300717]],[[ 100.            0.18902203]],[[ 100.           0.1329887]],-6.225925410751632,34
168,[[ 0.85427551  0.86128853]],[[-50.           0.18843761]],[[ 100.            0.18902203]],0.058441812522849745,35
168,[[ 0.73011301  0.2322263 ]],[[-50.           0.22577912]],[[-50.           0.18843761]],2.0745279585926033,36
168,[[ 0.0181719   0.79390921]],[[-50.           0.16113434]],[[-50.           0.22577912]],-3.2322387992437043,37
168,[[ 1.80020271  1.86943167]],[[-50.           0.15536526]],[[-50.           0.16113434]],-0.28845397257557526,38
168,[[ 1.43401979  1.30998682]],[[ 50.           0.16466773]],[[-50.           0.15536526]],0.5168040353040761,39
168,[[ 0.71804259  0.34135575]],[[ 50.           0.19291925]],[[ 50.           0.16466773]],-1.5695284928878173,40
