,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
57,59.0,47.199763999999995,-2,10.0,70.8,4,-0.166670,6.79998,[ 73.11     10.       12.       17.       15.       30.        1.        6.79998],[ 73.11     10.       12.       17.       15.       30.        1.        6.79998],[ 70.8      10.       12.       17.       15.       25.        1.        6.96665],6.9666499999999995651478457148186862468719482421875,-2.00004,-47.199763999999995,[ 70.8      10.       12.       17.       15.       25.        1.        6.96665],58
58,60.925000000000004,48.739756299999996,-2,10.0,73.11,4,-0.166670,6.63331,[ 73.11     10.       12.       17.       15.       35.        1.        6.63331],[ 73.11     10.       12.       17.       15.       35.        1.        6.63331],[ 73.11     10.       12.       17.       15.       30.        1.        6.79998],6.7999799999999996913402355858124792575836181640625,-2.00004,-48.739756299999996,[ 73.11     10.       12.       17.       15.       30.        1.        6.79998],59
59,60.925000000000004,48.739756299999996,-2,10.0,73.11,4,-0.166670,6.46664,[ 73.11     10.       12.       17.       15.       40.        1.        6.46664],[ 73.11     10.       12.       17.       15.       40.        1.        6.46664],[ 73.11     10.       12.       17.       15.       35.        1.        6.63331],6.6333099999999998175326254568062722682952880859375,-2.00004,-48.739756299999996,[ 73.11     10.       12.       17.       15.       35.        1.        6.63331],60
60,60.925000000000004,48.739756299999996,-2,10.0,73.11,4,-0.166670,6.29997,[ 73.11     10.       12.       17.       15.       45.        1.        6.29997],[ 73.11     10.       12.       17.       15.       45.        1.        6.29997],[ 73.11     10.       12.       17.       15.       40.        1.        6.46664],6.4666399999999999437250153278000652790069580078125,-2.00004,-48.739756299999996,[ 73.11     10.       12.       17.       15.       40.        1.        6.46664],61
61,60.925000000000004,48.739756299999996,-2,10.0,73.11,4,-0.166670,6.13330,[ 73.11    10.      12.      17.      15.      50.       1.       6.1333],[ 73.11    10.      12.      17.      15.      50.       1.       6.1333],[ 73.11     10.       12.       17.       15.       45.        1.        6.29997],6.2999700000000000699174051987938582897186279296875,-2.00004,-48.739756299999996,[ 73.11     10.       12.       17.       15.       45.        1.        6.29997],62
62,60.925000000000004,48.739756299999996,-2,10.0,73.11,4,-0.166670,5.96663,[ 73.11     10.       12.       17.       15.       55.        1.        5.96663],[ 73.11     10.       12.       17.       15.       55.        1.        5.96663],[ 73.11    10.      12.      17.      15.      50.       1.       6.1333],6.1333000000000001961097950697876513004302978515625,-2.00004,-48.739756299999996,[ 73.11    10.      12.      17.      15.      50.       1.       6.1333],63
63,60.925000000000004,48.739756299999996,-2,10.0,73.11,4,-0.166670,5.79996,[ 80.8      10.       12.       17.       16.        0.        1.        5.79996],[ 80.8      10.       12.       17.       16.        0.        1.        5.79996],[ 73.11     10.       12.       17.       15.       55.        1.        5.96663],5.9666300000000003223021849407814443111419677734375,-2.00004,-48.739756299999996,[ 73.11     10.       12.       17.       15.       55.        1.        5.96663],64
64,67.33333333333333,53.866397333333325,-2,10.0,80.8,4,-0.166670,5.63329,[ 80.8      10.       12.       17.       16.        5.        1.        5.63329],[ 80.8      10.       12.       17.       16.        5.        1.        5.63329],[ 80.8      10.       12.       17.       16.        0.        1.        5.79996],5.79995999999999956031615511165000498294830322265625,-2.00004,-53.866397333333325,[ 80.8      10.       12.       17.       16.        0.        1.        5.79996],65
65,67.33333333333333,53.866397333333325,-2,10.0,80.8,4,-0.166670,5.46662,[ 80.8      10.       12.       17.       16.       10.        1.        5.46662],[ 80.8      10.       12.       17.       16.       10.        1.        5.46662],[ 80.8      10.       12.       17.       16.        5.        1.        5.63329],5.63328999999999968650854498264379799365997314453125,-2.00004,-53.866397333333325,[ 80.8      10.       12.       17.       16.        5.        1.        5.63329],66
66,67.33333333333333,53.866397333333325,-2,10.0,80.8,4,-0.166670,5.29995,[ 80.8      10.       12.       17.       16.       15.        1.        5.29995],[ 80.8      10.       12.       17.       16.       15.        1.        5.29995],[ 80.8      10.       12.       17.       16.       10.        1.        5.46662],5.46661999999999981270093485363759100437164306640625,-2.00004,-53.866397333333325,[ 80.8      10.       12.       17.       16.       10.        1.        5.46662],67
67,67.33333333333333,53.866397333333325,-2,10.0,80.8,4,-0.166670,5.13328,[ 80.8      10.       12.       17.       16.       20.        1.        5.13328],[ 80.8      10.       12.       17.       16.       20.        1.        5.13328],[ 80.8      10.       12.       17.       16.       15.        1.        5.29995],5.29994999999999993889332472463138401508331298828125,-2.00004,-53.866397333333325,[ 80.8      10.       12.       17.       16.       15.        1.        5.29995],68
68,67.33333333333333,53.866397333333325,-2,10.0,80.8,4,-0.166670,4.96661,[ 80.8      10.       12.       17.       16.       25.        1.        4.96661],[ 80.8      10.       12.       17.       16.       25.        1.        4.96661],[ 80.8      10.       12.       17.       16.       20.        1.        5.13328],5.13328000000000006508571459562517702579498291015625,-2.00004,-53.866397333333325,[ 80.8      10.       12.       17.       16.       20.        1.        5.13328],69
69,67.33333333333333,53.866397333333325,-2,10.0,80.8,4,-0.166670,4.79994,[ 80.8      10.       12.       17.       16.       30.        1.        4.79994],[ 80.8      10.       12.       17.       16.       30.        1.        4.79994],[ 80.8      10.       12.       17.       16.       25.        1.        4.96661],4.96661000000000019127810446661897003650665283203125,-2.00004,-53.866397333333325,[ 80.8      10.       12.       17.       16.       25.        1.        4.96661],70
70,67.33333333333333,53.866397333333325,-2,10.0,80.8,4,-0.166670,4.63327,[ 80.8      10.       12.       17.       16.       35.        1.        4.63327],[ 80.8      10.       12.       17.       16.       35.        1.        4.63327],[ 80.8      10.       12.       17.       16.       30.        1.        4.79994],4.79994000000000031747049433761276304721832275390625,-2.00004,-53.866397333333325,[ 80.8      10.       12.       17.       16.       30.        1.        4.79994],71
